borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_sqft,gross_sqft,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,borough_name,source_file,tax_class_as_of_final_roll_17/18,building_class_as_of_final_roll_17/18,tax_class_as_of_final_roll_18/19,building_class_as_of_final_roll_18/19,borough_str,pop_density,avg_income,gdp_local,dist_center,amenity_score,is_residential,price_per_sqft_real,sale_date_parsed,sale_month,borough_clean,sale_year,building_age
2.0,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3035.0,5.0, ,A9,451 EAST 178 STREET                      ,            ,10457.0,1.0,0.0,1.0,1287.0,1992.0,1899.0,1.0,A9,0.0,2009-12-07,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-07-12,7.0,2,2009.0,110.0
2.0,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3046.0,42.0, ,A1,2069 BATHGATE AVENUE                     ,            ,10457.0,1.0,0.0,1.0,1964.0,1424.0,1899.0,1.0,A1,100.0,2009-04-28,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0702247191011236,,,2,,
2.0,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3046.0,42.0, ,A1,2069 BATHGATE AVE                        ,            ,10457.0,1.0,0.0,1.0,1964.0,1424.0,1899.0,1.0,A1,100.0,2009-04-13,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0702247191011236,,,2,,
2.0,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3048.0,19.0, ,A5,2186 BATHGATE AVENUE                     ,            ,10457.0,1.0,0.0,1.0,1768.0,1188.0,1901.0,1.0,A5,345752.0,2009-03-16,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,291.037037037037,,,2,,
2.0,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3048.0,28.0, ,A1,540 EAST 182ND STREET                    ,            ,10457.0,1.0,0.0,1.0,1209.0,1048.0,1901.0,1.0,A1,0.0,2009-05-14,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3053.0,105.0, ,A1,2323 BASSFORD AVENUE                     ,            ,10458.0,1.0,0.0,1.0,922.0,1248.0,1901.0,1.0,A1,0.0,2009-01-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030.0,71.0, ,B2,4443 PARK AVENUE                         ,            ,10457.0,2.0,0.0,2.0,2352.0,1632.0,1899.0,1.0,B2,135000.0,2009-05-08,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,82.72058823529412,2009-08-05,8.0,2,2009.0,110.0
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030.0,76.0, ,B2,4435 PARK AVENUE                         ,            ,10457.0,2.0,0.0,2.0,2444.0,2125.0,1899.0,1.0,B2,325000.0,2009-03-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,152.94117647058823,,,2,,
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3035.0,131.0, ,B1,464 EAST 179TH                           ,            ,10457.0,2.0,0.0,2.0,1790.0,2340.0,1998.0,1.0,B1,0.0,2009-10-07,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,0.0,2009-07-10,7.0,2,2009.0,11.0
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3036.0,33.0, ,B3,2091 WASHINGTON AVE                      ,            ,10457.0,2.0,0.0,2.0,2022.0,3854.0,1899.0,1.0,B3,0.0,2009-05-08,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,0.0,2009-08-05,8.0,2,2009.0,110.0
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3036.0,62.0, ,B1,459 EAST 179 STREET                      ,            ,10457.0,2.0,0.0,2.0,2000.0,2340.0,1998.0,1.0,B1,344500.0,2009-11-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,147.22222222222223,,,2,,
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3036.0,62.0, ,B1,459 EAST 179TH STREET                    ,            ,10457.0,2.0,0.0,2.0,2000.0,2340.0,1998.0,1.0,B1,316474.0,2009-05-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,135.24529914529916,2009-04-05,4.0,2,2009.0,11.0
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037.0,6.0, ,B2,4392 PARK AVENUE                         ,            ,10457.0,2.0,0.0,2.0,2275.0,3240.0,1899.0,1.0,B2,359038.0,2009-01-19,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,110.8141975308642,,,2,,
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039.0,12.0, ,B2,454 EAST 185TH STREET                    ,            ,10458.0,2.0,0.0,2.0,1667.0,1944.0,1910.0,1.0,B2,183028.0,2009-11-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,94.15020576131688,2009-02-11,2.0,2,2009.0,99.0
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039.0,45.0, ,B1,446 EAST 186 STREET                      ,            ,10458.0,2.0,0.0,2.0,2000.0,2060.0,1901.0,1.0,B1,286000.0,2009-10-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,138.83495145631068,2009-09-10,9.0,2,2009.0,108.0
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3047.0,16.0, ,B2,2125 BATHGATE AVENUE                     ,            ,10457.0,2.0,0.0,2.0,3362.0,1744.0,1901.0,1.0,B2,0.0,2009-04-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,0.0,2009-03-04,3.0,2,2009.0,108.0
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050.0,94.0, ,B2,2240 BASSFORD AVENUE                     ,            ,10457.0,2.0,0.0,2.0,1300.0,2300.0,1901.0,1.0,B2,389000.0,2009-07-28,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,169.1304347826087,,,2,,
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053.0,22.0, ,S2,511 EAST 183 STREET                      ,            ,10458.0,2.0,1.0,3.0,2011.0,4280.0,1901.0,1.0,S2,1.0,2009-11-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.000233644859813,,,2,,
2.0,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053.0,22.0, ,S2,511 EAST 183RD STREET                    ,            ,10458.0,2.0,1.0,3.0,2011.0,4280.0,1901.0,1.0,S2,415440.0,2009-08-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,97.06542056074768,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2912.0,116.0, ,C0,1536 WASHINGTON AVENUE                   ,            ,10457.0,3.0,0.0,3.0,2000.0,2400.0,1993.0,1.0,C0,319500.0,2009-10-07,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,133.125,2009-07-10,7.0,2,2009.0,16.0
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2912.0,116.0, ,C0,1536 WASHINGTON AVENUE                   ,            ,10457.0,3.0,0.0,3.0,2000.0,2400.0,1993.0,1.0,C0,100.0,2009-01-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0416666666666666,2009-12-01,12.0,2,2009.0,16.0
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3029.0,28.0, ,C0,2092 WEBSTER AVENUE                      ,            ,10457.0,3.0,0.0,3.0,2122.0,3510.0,1899.0,1.0,C0,0.0,2009-11-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,67.0, ,C0,460 EAST 182 STREET                      ,            ,10457.0,3.0,0.0,3.0,2000.0,3744.0,1899.0,1.0,C0,162240.0,2009-11-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,43.333333333333336,2009-12-11,12.0,2,2009.0,110.0
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,103.0, ,C0,2135 WASHINGTON AVENUE                   ,            ,10457.0,3.0,0.0,3.0,1701.0,4600.0,2006.0,1.0,C0,630000.0,2009-07-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,136.95652173913044,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,104.0, ,C0,465 EAST 181 STREET                      ,            ,10457.0,3.0,0.0,3.0,1095.0,3706.0,2006.0,1.0,C0,602500.0,2009-09-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,162.574203993524,2009-02-09,2.0,2,2009.0,3.0
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,105.0, ,C0,463 EAST 181 STREET                      ,            ,10457.0,3.0,0.0,3.0,1095.0,3706.0,2006.0,1.0,C0,602500.0,2009-04-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,162.574203993524,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,106.0, ,C0,461 EAST 181 STREET                      ,            ,10457.0,3.0,0.0,3.0,1095.0,3706.0,2006.0,1.0,C0,602500.0,2009-04-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,162.574203993524,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,107.0, ,C0,459 EAST 181 STREET                      ,            ,10457.0,3.0,0.0,3.0,1095.0,3706.0,2006.0,1.0,C0,640000.0,2009-05-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,172.69293038316243,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,108.0, ,C0,457 EAST 181 STREET                      ,            ,10457.0,3.0,0.0,3.0,1419.0,3706.0,2006.0,1.0,C0,602500.0,2009-07-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,162.574203993524,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,109.0, ,C0,455 EAST 181 STREET                      ,            ,10457.0,3.0,0.0,3.0,1687.0,4050.0,2006.0,1.0,C0,602500.0,2009-07-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,148.76543209876544,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037.0,110.0, ,C0,453 EAST 181 STREET                      ,            ,10457.0,3.0,0.0,3.0,1687.0,4050.0,2006.0,1.0,C0,602500.0,2009-04-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,148.76543209876544,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044.0,51.0, ,C0,1966 BATHGATE AVENUE                     ,            ,10457.0,3.0,0.0,3.0,2880.0,3132.0,1910.0,1.0,C0,101400.0,2009-12-16,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,32.37547892720306,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044.0,51.0, ,C0,1964 BATHGATE AVENUE                     ,            ,10457.0,3.0,0.0,3.0,2880.0,3132.0,1910.0,1.0,C0,0.0,2009-02-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0,,,2,,
2.0,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050.0,3.0, ,C0,2190 WASHINGTON AVENUE                   ,            ,10457.0,3.0,0.0,3.0,1331.0,2244.0,1901.0,1.0,C0,178500.0,2009-07-07,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,79.54545454545455,2009-07-07,7.0,2,2009.0,108.0
2.0,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050.0,12.0, ,V0,2246 WASHINGTON AVENUE                   ,            ,10457.0,0.0,0.0,0.0,2901.0,0.0,0.0,1.0,V0,0.0,2009-09-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050.0,13.0, ,V0,2250 WASHINGTON AVENUE                   ,            ,10457.0,0.0,0.0,0.0,2668.0,0.0,0.0,1.0,V0,0.0,2009-09-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050.0,15.0, ,V0,2254 WASHINGTON AVENUE                   ,            ,10457.0,0.0,0.0,0.0,2673.0,0.0,0.0,1.0,V0,0.0,2009-09-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,2,3050.0,41.0, ,D1,491 FLETCHER PLACE                       ,            ,10457.0,0.0,0.0,0.0,1637.0,0.0,0.0,1.0,V0,0.0,2009-09-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3027.0,29.0, ,C1,422 EAST 178TH STREET                    ,            ,10457.0,16.0,0.0,16.0,3344.0,11918.0,1909.0,2.0,C1,1315000.0,2009-08-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,7.4,,110.33730491693235,,,2,,
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3028.0,27.0, ,C7,4305 PARK AVENUE                         ,            ,10457.0,24.0,1.0,25.0,5568.0,16680.0,1909.0,2.0,C7,0.0,2009-08-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,8.75,,0.0,,,2,,
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3028.0,29.0, ,C1,4301 PARK AVENUE                         ,            ,10457.0,24.0,0.0,24.0,5189.0,15300.0,1909.0,2.0,C1,0.0,2009-08-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,8.6,,0.0,,,2,,
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3028.0,34.0, ,C1,4293 PARK AVENUE                         ,            ,10457.0,20.0,0.0,20.0,6045.0,15512.0,1909.0,2.0,C1,0.0,2009-08-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,8.0,,0.0,,,2,,
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3028.0,44.0, ,C1,4289 PARK AVENUE                         ,            ,10457.0,22.0,0.0,22.0,6098.0,16728.0,1908.0,2.0,C1,6885000.0,2009-08-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,8.3,,411.5853658536585,,,2,,
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3037.0,99.0, ,C3,2137 WASHINGTON AVENUE                   ,            ,10457.0,4.0,0.0,4.0,2719.0,3348.0,1901.0,2.0,C3,10.0,2009-04-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.6,,0.0029868578255675,,,2,,
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3041.0,2.0, ,C1,4678 PARK AVENUE                         ,            ,10458.0,8.0,0.0,8.0,3417.0,9360.0,1910.0,2.0,C1,0.0,2009-11-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.2,,0.0,2009-04-11,4.0,2,2009.0,99.0
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3041.0,3.0, ,C1,4682 PARK AVENUE                         ,            ,10458.0,8.0,0.0,8.0,3425.0,9360.0,1910.0,2.0,C1,0.0,2009-11-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.2,,0.0,2009-04-11,4.0,2,2009.0,99.0
2.0,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3048.0,20.0, ,C1,2190 BATHGATE AVE                        ,            ,10457.0,7.0,0.0,7.0,2417.0,5400.0,1931.0,2.0,C1,100000.0,2009-02-19,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.05,,18.51851851851852,,,2,,
2.0,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3050.0,10.0, ,D1,2240 WASHINGTON AVENUE                   ,            ,10457.0,68.0,1.0,69.0,13424.0,54365.0,2010.0,2.0,D1,0.0,2009-09-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,0.0,,,2,,
2.0,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035.0,48.0, ,D4,"463 EAST 178TH STREET, 1E                ",            ,10457.0,0.0,0.0,0.0,0.0,0.0,1935.0,2.0,D4,24000.0,2009-01-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035.0,48.0, ,D4,"463 EAST 178TH STREET, 6E                ",            ,10457.0,0.0,0.0,0.0,0.0,0.0,1935.0,2.0,D4,20000.0,2009-12-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-09-12,9.0,2,2009.0,74.0
2.0,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035.0,48.0, ,D4,"463 EAST 178TH STREET, 5D                ",            ,10457.0,0.0,0.0,0.0,0.0,0.0,1935.0,2.0,D4,50000.0,2009-12-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-09-12,9.0,2,2009.0,74.0
2.0,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044.0,40.0, ,D4,"495 EAST 178TH STREET, 5G                ",            ,10457.0,0.0,0.0,0.0,0.0,0.0,1941.0,2.0,D4,20000.0,2009-11-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-02-11,2.0,2,2009.0,68.0
2.0,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909.0,19.0, ,K1,452 EAST TREMONT AVENUE                  ,            ,10457.0,0.0,1.0,1.0,2985.0,1775.0,1953.0,4.0,K1,336000.0,2009-07-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,189.29577464788733,,,2,,
2.0,BATHGATE                 ,26  OTHER HOTELS                            ,4,3052.0,30.0, ,H4,2330 BATHGATE AVENUE                     ,            ,10458.0,26.0,0.0,26.0,4350.0,14533.0,2009.0,4.0,H4,125000.0,2009-07-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,8.9,,8.601114704465699,,,2,,
2.0,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3048.0,55.0, ,G7,EAST 181 STREET                          ,            ,10457.0,0.0,0.0,0.0,4681.0,0.0,0.0,4.0,G7,700000.0,2009-05-28,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,2A,2912.0,25.0, ,S4,3827 3RD AVENUE                          ,            ,10457.0,4.0,1.0,5.0,2000.0,3233.0,2011.0,4.0,V1,185000.0,2009-07-07,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.75,,57.22239406124343,2009-07-07,7.0,2,2009.0,0.0
2.0,BATHGATE                 ,37  RELIGIOUS FACILITIES                    ,4,3038.0,16.0, ,M1,442 EAST 183 STREET                      ,            ,10458.0,0.0,1.0,1.0,4500.0,9000.0,1931.0,4.0,M9,860000.0,2009-07-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,95.55555555555556,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4706.0,32.0, ,A2,3540 LACONIA AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2500.0,2104.0,1935.0,1.0,A2,0.0,2009-02-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707.0,59.0, ,A5,1108 EAST 213 STREET                     ,            ,10469.0,1.0,0.0,1.0,1494.0,1512.0,1950.0,1.0,A5,370000.0,2009-05-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,244.7089947089947,2009-04-05,4.0,2,2009.0,59.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4710.0,108.0, ,A5,1113 EAST 215 STREET                     ,            ,10469.0,1.0,0.0,1.0,1710.0,1798.0,1945.0,1.0,A5,0.0,2009-06-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711.0,98.0, ,A5,1317 HICKS STREET                        ,            ,10469.0,1.0,0.0,1.0,1710.0,1701.0,1950.0,1.0,A5,258570.0,2009-06-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,152.010582010582,2009-04-06,4.0,2,2009.0,59.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715.0,65.0, ,A9,1126 EAST 221ST STREET                   ,            ,10469.0,1.0,0.0,1.0,1746.0,1690.0,1950.0,1.0,A9,0.0,2009-10-05,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-05-10,5.0,2,2009.0,59.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4722.0,65.0, ,A2,1478 HICKS STREET                        ,            ,10469.0,1.0,0.0,1.0,2375.0,2024.0,1910.0,1.0,A2,0.0,2009-11-06,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-06-11,6.0,2,2009.0,99.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725.0,46.0, ,A9,1451 HICKS STREET                        ,            ,10469.0,1.0,0.0,1.0,1710.0,1890.0,1945.0,1.0,A9,0.0,2009-05-10,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-10-05,10.0,2,2009.0,64.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730.0,39.0, ,S1,3406 GUNTHER AVENUE                      ,            ,10469.0,1.0,1.0,2.0,1710.0,1889.0,1950.0,1.0,S1,325000.0,2009-09-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,172.04870301746956,2009-04-09,4.0,2,2009.0,59.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730.0,51.0, ,A1,3434 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2375.0,2232.0,1901.0,1.0,A1,349990.0,2009-10-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,156.80555555555554,2009-09-10,9.0,2,2009.0,108.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4733.0,90.0, ,A5,3315 BOUCK AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1900.0,1681.0,1940.0,1.0,A5,260000.0,2009-09-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,154.66983938132066,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734.0,54.0, ,A5,3322 BOUCK AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1900.0,1681.0,1940.0,1.0,A5,0.0,2009-08-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734.0,74.0, ,A5,1278 GIVAN AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1887.0,1920.0,1955.0,1.0,A5,312000.0,2009-06-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,162.5,2009-12-06,12.0,2,2009.0,54.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734.0,75.0, ,A5,1280 GIVAN AVE                           ,            ,10469.0,1.0,0.0,1.0,1891.0,1920.0,1955.0,1.0,A5,0.0,2009-09-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734.0,76.0, ,A5,1282 GIVAN AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1895.0,1920.0,1955.0,1.0,A5,315000.0,2009-08-05,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,164.0625,2009-05-08,5.0,2,2009.0,54.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734.0,176.0, ,A5,1284 GIVAN AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1899.0,1920.0,1955.0,1.0,A5,308510.0,2009-10-28,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,160.68229166666666,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735.0,45.0, ,A5,3328 WILSON AVENUE                       ,            ,10469.0,1.0,0.0,1.0,1900.0,1254.0,1930.0,1.0,A5,0.0,2009-01-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739.0,23.0, ,A5,3215 FISH AVENUE                         ,            ,10469.0,1.0,0.0,1.0,2500.0,1742.0,1930.0,1.0,A5,330000.0,2009-03-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,189.4374282433984,,,2,,
